TS,label,value,,class,,,,,,,,
2015-03-25 12:27:53,N,23,,0,,,,,,,,
2015-03-25 12:32:53,N,29,,0,,,,,,,,
2015-03-25 12:37:53,N,41,,0,,,,,,,,
2015-03-25 12:42:53,N,29,,0,,,,,,,,
2015-03-25 12:47:53,N,25,,0,,,,,,,,
2015-03-25 12:52:53,N,32,,0,,,,,,,,
2015-03-25 12:57:53,N,33,,0,,,,,,,,
2015-03-25 13:02:53,N,34,,0,,,,,,,,
2015-03-25 13:07:53,N,34,,0,,,,,,,,
2015-03-25 13:12:53,N,30,,0,,,,,,,,
2015-03-25 13:17:53,N,27,,0,,,,,,,,
2015-03-25 13:22:53,N,57,,0,,,,,,,,
2015-03-25 13:27:53,N,61,,0,,,,,,,,
2015-03-25 13:32:53,N,52,,0,,,,,,,,
2015-03-25 13:37:53,N,42,,0,,,,,,,,
2015-03-25 13:42:53,N,53,,0,,,,,,,,
2015-03-25 13:47:53,N,48,,0,,,,,,,,
2015-03-25 13:52:53,N,78,,0,,,,,,,,
2015-03-25 13:57:53,N,59,,0,,,,,,,,
2015-03-25 14:02:53,N,45,,0,,,,,,,,
2015-03-25 14:07:53,N,39,,0,,,,,,,,
2015-03-25 14:12:53,N,42,,0,,,,,,,,
2015-03-25 14:17:53,N,37,,0,,,,,,,,
2015-03-25 14:22:53,N,38,,0,,,,,,,,
2015-03-25 14:27:53,N,52,,0,,,,,,,,
2015-03-25 14:32:53,N,40,,0,,,,,,,,
2015-03-25 14:37:53,N,38,,0,,,,,,,,
2015-03-25 14:42:53,N,34,,0,,,,,,,,
2015-03-25 14:47:53,N,43,,0,,,,,,,,
2015-03-25 14:52:53,N,55,,0,,,,,,,,
2015-03-25 14:57:53,N,84,,0,,,,,,,,
2015-03-25 15:02:53,N,82,,0,,,,,,,,
2015-03-25 15:07:53,N,74,,0,,,,,,,,
2015-03-25 15:12:53,N,60,,0,,,,,,,,
2015-03-25 15:17:53,N,99,,0,,,,,,,,
2015-03-25 15:22:53,N,71,,0,,,,,,,,
2015-03-25 15:27:53,N,56,,0,,,,,,,,
2015-03-25 15:32:53,N,47,,0,,,,,,,,
2015-03-25 15:37:53,N,52,,0,,,,,,,,
2015-03-25 15:42:53,N,48,,0,,,,,,,,
2015-03-25 15:47:53,N,48,,0,,,,,,,,
2015-03-25 15:52:53,N,54,,0,,,,,,,,
2015-03-25 15:57:53,N,78,,0,,,,,,,,
2015-03-25 16:02:53,N,37,,0,,,,,,,,
2015-03-25 16:07:53,N,49,,0,,,,,,,,
2015-03-25 16:12:53,N,48,,0,,,,,,,,
2015-03-25 16:17:53,N,45,,0,,,,,,,,
2015-03-25 16:22:53,N,50,,0,,,,,,,,
2015-03-25 16:27:53,N,45,,0,,,,,,,,
2015-03-25 16:32:53,N,46,,0,,,,,,,,
2015-03-25 16:37:53,N,58,,0,,,,,,,,
2015-03-25 16:42:53,N,46,,0,,,,,,,,
2015-03-25 16:47:53,N,47,,0,,,,,,,,
2015-03-25 16:52:53,N,65,,0,,,,,,,,
2015-03-25 16:57:53,N,82,,0,,,,,,,,
2015-03-25 17:02:53,N,53,,0,,,,,,,,
2015-03-25 17:07:53,N,56,,0,,,,,,,,
2015-03-25 17:12:53,N,58,,0,,,,,,,,
2015-03-25 17:17:53,N,57,,0,,,,,,,,
2015-03-25 17:22:53,N,47,,0,,,,,,,,
2015-03-25 17:27:53,N,51,,0,,,,,,,,
2015-03-25 17:32:53,N,36,,0,,,,,,,,
2015-03-25 17:37:53,N,52,,0,,,,,,,,
2015-03-25 17:42:53,N,39,,0,,,,,,,,
2015-03-25 17:47:53,N,52,,0,,,,,,,,
2015-03-25 17:52:53,N,37,,0,,,,,,,,
2015-03-25 17:57:53,N,51,,0,,,,,,,,
2015-03-25 18:02:53,N,37,,0,,,,,,,,
2015-03-25 18:07:53,N,30,,0,,,,,,,,
2015-03-25 18:12:53,N,52,,0,,,,,,,,
2015-03-25 18:17:53,N,41,,0,,,,,,,,
2015-03-25 18:22:53,N,54,,0,,,,,,,,
2015-03-25 18:27:53,N,40,,0,,,,,,,,
2015-03-25 18:32:53,N,63,,0,,,,,,,,
2015-03-25 18:37:53,N,53,,0,,,,,,,,
2015-03-25 18:42:53,N,53,,0,,,,,,,,
2015-03-25 18:47:53,N,76,,0,,,,,,,,
2015-03-25 18:52:53,N,61,,0,,,,,,,,
2015-03-25 18:57:53,N,61,,0,,,,,,,,
2015-03-25 19:02:53,N,66,,0,,,,,,,,
2015-03-25 19:07:53,N,94,,0,,,,,,,,
2015-03-25 19:12:53,N,58,,0,,,,,,,,
2015-03-25 19:17:53,N,70,,0,,,,,,,,
2015-03-25 19:22:53,N,59,,0,,,,,,,,
2015-03-25 19:27:53,N,61,,0,,,,,,,,
2015-03-25 19:32:53,N,88,,0,,,,,,,,
2015-03-25 19:37:53,N,70,,0,,,,,,,,
2015-03-25 19:42:53,N,67,,0,,,,,,,,
2015-03-25 19:47:53,N,49,,0,,,,,,,,
2015-03-25 19:52:53,N,65,,0,,,,,,,,
2015-03-25 19:57:53,N,75,,0,,,,,,,,
2015-03-25 20:02:53,N,69,,0,,,,,,,,
2015-03-25 20:07:53,N,63,,0,,,,,,,,
2015-03-25 20:12:53,N,49,,0,,,,,,,,
2015-03-25 20:17:53,N,61,,0,,,,,,,,
2015-03-25 20:22:53,N,56,,0,,,,,,,,
2015-03-25 20:27:53,N,66,,0,,,,,,,,
2015-03-25 20:32:53,N,43,,0,,,,,,,,
2015-03-25 20:37:53,N,48,,0,,,,,,,,
2015-03-25 20:42:53,N,55,,0,,,,,,,,
2015-03-25 20:47:53,N,50,,0,,,,,,,,
2015-03-25 20:52:53,N,76,,0,,,,,,,,
2015-03-25 20:57:53,N,69,,0,,,,,,,,
2015-03-25 21:02:53,N,71,,0,,,,,,,,
2015-03-25 21:07:53,N,53,,0,,,,,,,,
2015-03-25 21:12:53,N,61,,0,,,,,,,,
2015-03-25 21:17:53,N,70,,0,,,,,,,,
2015-03-25 21:22:53,N,55,,0,,,,,,,,
2015-03-25 21:27:53,N,58,,0,,,,,,,,
2015-03-25 21:32:53,N,53,,0,,,,,,,,
2015-03-25 21:37:53,N,51,,0,,,,,,,,
2015-03-25 21:42:53,N,42,,0,,,,,,,,
2015-03-25 21:47:53,N,45,,0,,,,,,,,
2015-03-25 21:52:53,N,46,,0,,,,,,,,
2015-03-25 21:57:53,N,81,,0,,,,,,,,
2015-03-25 22:02:53,N,40,,0,,,,,,,,
2015-03-25 22:07:53,N,31,,0,,,,,,,,
2015-03-25 22:12:53,N,46,,0,,,,,,,,
2015-03-25 22:17:53,N,36,,0,,,,,,,,
2015-03-25 22:22:53,N,75,,0,,,,,,,,
2015-03-25 22:27:53,N,40,,0,,,,,,,,
2015-03-25 22:32:53,N,71,,0,,,,,,,,
2015-03-25 22:37:53,N,102,,0,,,,,,,,
2015-03-25 22:42:53,N,58,,0,,,,,,,,
2015-03-25 22:47:53,N,56,,0,,,,,,,,
2015-03-25 22:52:53,N,47,,0,,,,,,,,
2015-03-25 22:57:53,N,77,,0,,,,,,,,
2015-03-25 23:02:53,N,55,,0,,,,,,,,
2015-03-25 23:07:53,N,56,,0,,,,,,,,
2015-03-25 23:12:53,N,41,,0,,,,,,,,
2015-03-25 23:17:53,N,37,,0,,,,,,,,
2015-03-25 23:22:53,N,29,,0,,,,,,,,
2015-03-25 23:27:53,N,32,,0,,,,,,,,
2015-03-25 23:32:53,N,35,,0,,,,,,,,
2015-03-25 23:37:53,N,28,,0,,,,,,,,
2015-03-25 23:42:53,N,55,,0,,,,,,,,
2015-03-25 23:47:53,N,39,,0,,,,,,,,
2015-03-25 23:52:53,N,30,,0,,,,,,,,
2015-03-25 23:57:53,N,52,,0,,,,,,,,
2015-03-26 00:02:53,N,41,,0,,,,,,,,
2015-03-26 00:07:53,N,44,,0,,,,,,,,
2015-03-26 00:12:53,N,30,,0,,,,,,,,
2015-03-26 00:17:53,N,25,,0,,,,,,,,
2015-03-26 00:22:53,N,48,,0,,,,,,,,
2015-03-26 00:27:53,N,43,,0,,,,,,,,
2015-03-26 00:32:53,N,29,,0,,,,,,,,
2015-03-26 00:37:53,N,30,,0,,,,,,,,
2015-03-26 00:42:53,N,21,,0,,,,,,,,
2015-03-26 00:47:53,N,29,,0,,,,,,,,
2015-03-26 00:52:53,N,71,,0,,,,,,,,
2015-03-26 00:57:53,N,46,,0,,,,,,,,
2015-03-26 01:02:53,N,30,,0,,,,,,,,
2015-03-26 01:07:53,N,36,,0,,,,,,,,
2015-03-26 01:12:53,N,29,,0,,,,,,,,
2015-03-26 01:17:53,N,21,,0,,,,,,,,
2015-03-26 01:22:53,N,26,,0,,,,,,,,
2015-03-26 01:27:53,N,39,,0,,,,,,,,
2015-03-26 01:32:53,N,10,,0,,,,,,,,
2015-03-26 01:37:53,N,32,,0,,,,,,,,
2015-03-26 01:42:53,N,15,,0,,,,,,,,
2015-03-26 01:47:53,N,35,,0,,,,,,,,
2015-03-26 01:52:53,N,42,,0,,,,,,,,
2015-03-26 01:57:53,N,42,,0,,,,,,,,
2015-03-26 02:02:53,N,35,,0,,,,,,,,
2015-03-26 02:07:53,N,20,,0,,,,,,,,
2015-03-26 02:12:53,N,26,,0,,,,,,,,
2015-03-26 02:17:53,N,23,,0,,,,,,,,
2015-03-26 02:22:53,N,33,,0,,,,,,,,
2015-03-26 02:27:53,N,40,,0,,,,,,,,
2015-03-26 02:32:53,N,77,,0,,,,,,,,
2015-03-26 02:37:53,N,36,,0,,,,,,,,
2015-03-26 02:42:53,N,33,,0,,,,,,,,
2015-03-26 02:47:53,N,33,,0,,,,,,,,
2015-03-26 02:52:53,N,39,,0,,,,,,,,
2015-03-26 02:57:53,N,56,,0,,,,,,,,
2015-03-26 03:02:53,N,32,,0,,,,,,,,
2015-03-26 03:07:53,N,42,,0,,,,,,,,
2015-03-26 03:12:53,N,43,,0,,,,,,,,
2015-03-26 03:17:53,N,33,,0,,,,,,,,
2015-03-26 03:22:53,N,28,,0,,,,,,,,
2015-03-26 03:27:53,N,26,,0,,,,,,,,
2015-03-26 03:32:53,N,23,,0,,,,,,,,
2015-03-26 03:37:53,N,35,,0,,,,,,,,
2015-03-26 03:42:53,N,32,,0,,,,,,,,
2015-03-26 03:47:53,N,30,,0,,,,,,,,
2015-03-26 03:52:53,PL,721,,0,,,,,,,,
2015-03-26 03:57:53,N,113,,0,,,,,,,,
2015-03-26 04:02:53,N,85,,0,,,,,,,,
2015-03-26 04:07:53,N,55,,0,,,,,,,,
2015-03-26 04:12:53,N,38,,0,,,,,,,,
2015-03-26 04:17:53,N,48,,0,,,,,,,,
2015-03-26 04:22:53,N,33,,0,,,,,,,,
2015-03-26 04:27:53,N,38,,0,,,,,,,,
2015-03-26 04:32:53,N,62,,0,,,,,,,,
2015-03-26 04:37:53,N,38,,0,,,,,,,,
2015-03-26 04:42:53,N,42,,0,,,,,,,,
2015-03-26 04:47:53,N,24,,0,,,,,,,,
2015-03-26 04:52:53,N,34,,0,,,,,,,,
2015-03-26 04:57:53,N,44,,0,,,,,,,,
2015-03-26 05:02:53,N,53,,0,,,,,,,,
2015-03-26 05:07:53,N,27,,0,,,,,,,,
2015-03-26 05:12:53,N,21,,0,,,,,,,,
2015-03-26 05:17:53,N,27,,0,,,,,,,,
2015-03-26 05:22:53,N,20,,0,,,,,,,,
2015-03-26 05:27:53,N,51,,0,,,,,,,,
2015-03-26 05:32:53,N,28,,0,,,,,,,,
2015-03-26 05:37:53,N,22,,0,,,,,,,,
2015-03-26 05:42:53,N,24,,0,,,,,,,,
2015-03-26 05:47:53,N,26,,0,,,,,,,,
2015-03-26 05:52:53,N,26,,0,,,,,,,,
2015-03-26 05:57:53,N,39,,0,,,,,,,,
2015-03-26 06:02:53,N,35,,0,,,,,,,,
2015-03-26 06:07:53,N,42,,0,,,,,,,,
2015-03-26 06:12:53,N,35,,0,,,,,,,,
2015-03-26 06:17:53,N,34,,0,,,,,,,,
2015-03-26 06:22:53,N,22,,0,,,,,,,,
2015-03-26 06:27:53,N,31,,0,,,,,,,,
2015-03-26 06:32:53,N,16,,0,,,,,,,,
2015-03-26 06:37:53,N,24,,0,,,,,,,,
2015-03-26 06:42:53,N,21,,0,,,,,,,,
2015-03-26 06:47:53,N,15,,0,,,,,,,,
2015-03-26 06:52:53,N,29,,0,,,,,,,,
2015-03-26 06:57:53,N,31,,0,,,,,,,,
2015-03-26 07:02:53,N,21,,0,,,,,,,,
2015-03-26 07:07:53,N,19,,0,,,,,,,,
2015-03-26 07:12:53,N,24,,0,,,,,,,,
2015-03-26 07:17:53,N,17,,0,,,,,,,,
2015-03-26 07:22:53,N,11,,0,,,,,,,,
2015-03-26 07:27:53,N,26,,0,,,,,,,,
2015-03-26 07:32:53,N,22,,0,,,,,,,,
2015-03-26 07:37:53,N,19,,0,,,,,,,,
2015-03-26 07:42:53,N,18,,0,,,,,,,,
2015-03-26 07:47:53,N,17,,0,,,,,,,,
2015-03-26 07:52:53,N,13,,0,,,,,,,,
2015-03-26 07:57:53,N,25,,0,,,,,,,,
2015-03-26 08:02:53,N,16,,0,,,,,,,,
2015-03-26 08:07:53,N,20,,0,,,,,,,,
2015-03-26 08:12:53,N,23,,0,,,,,,,,
2015-03-26 08:17:53,N,12,,0,,,,,,,,
2015-03-26 08:22:53,N,21,,0,,,,,,,,
2015-03-26 08:27:53,N,19,,0,,,,,,,,
2015-03-26 08:32:53,N,31,,0,,,,,,,,
2015-03-26 08:37:53,N,12,,0,,,,,,,,
2015-03-26 08:42:53,N,11,,0,,,,,,,,
2015-03-26 08:47:53,N,21,,0,,,,,,,,
2015-03-26 08:52:53,N,13,,0,,,,,,,,
2015-03-26 08:57:53,N,26,,0,,,,,,,,
2015-03-26 09:02:53,N,16,,0,,,,,,,,
2015-03-26 09:07:53,N,13,,0,,,,,,,,
2015-03-26 09:12:53,N,14,,0,,,,,,,,
2015-03-26 09:17:53,N,25,,0,,,,,,,,
2015-03-26 09:22:53,N,16,,0,,,,,,,,
2015-03-26 09:27:53,N,11,,0,,,,,,,,
2015-03-26 09:32:53,N,32,,0,,,,,,,,
2015-03-26 09:37:53,N,16,,0,,,,,,,,
2015-03-26 09:42:53,N,20,,0,,,,,,,,
2015-03-26 09:47:53,N,20,,0,,,,,,,,
2015-03-26 09:52:53,N,30,,0,,,,,,,,
2015-03-26 09:57:53,N,23,,0,,,,,,,,
2015-03-26 10:02:53,N,42,,0,,,,,,,,
2015-03-26 10:07:53,N,18,,0,,,,,,,,
2015-03-26 10:12:53,N,28,,0,,,,,,,,
2015-03-26 10:17:53,N,15,,0,,,,,,,,
2015-03-26 10:22:53,N,33,,0,,,,,,,,
2015-03-26 10:27:53,N,21,,0,,,,,,,,
2015-03-26 10:32:53,N,18,,0,,,,,,,,
2015-03-26 10:37:53,N,27,,0,,,,,,,,
2015-03-26 10:42:53,N,20,,0,,,,,,,,
2015-03-26 10:47:53,N,35,,0,,,,,,,,
2015-03-26 10:52:53,N,18,,0,,,,,,,,
2015-03-26 10:57:53,N,36,,0,,,,,,,,
2015-03-26 11:02:53,N,29,,0,,,,,,,,
2015-03-26 11:07:53,N,30,,0,,,,,,,,
2015-03-26 11:12:53,N,37,,0,,,,,,,,
2015-03-26 11:17:53,N,34,,0,,,,,,,,
2015-03-26 11:22:53,N,24,,0,,,,,,,,
2015-03-26 11:27:53,N,37,,0,,,,,,,,
2015-03-26 11:32:53,N,24,,0,,,,,,,,
2015-03-26 11:37:53,N,21,,0,,,,,,,,
2015-03-26 11:42:53,N,13,,0,,,,,,,,
2015-03-26 11:47:53,N,24,,0,,,,,,,,
2015-03-26 11:52:53,N,22,,0,,,,,,,,
2015-03-26 11:57:53,N,34,,0,,,,,,,,
2015-03-26 12:02:53,N,18,,0,,,,,,,,
2015-03-26 12:07:53,N,32,,0,,,,,,,,
2015-03-26 12:12:53,N,42,,0,,,,,,,,
2015-03-26 12:17:53,N,31,,0,,,,,,,,
2015-03-26 12:22:53,N,24,,0,,,,,,,,
2015-03-26 12:27:53,N,30,,0,,,,,,,,
2015-03-26 12:32:53,N,26,,0,,,,,,,,
2015-03-26 12:37:53,N,23,,0,,,,,,,,
2015-03-26 12:42:53,N,30,,0,,,,,,,,
2015-03-26 12:47:53,N,33,,0,,,,,,,,
2015-03-26 12:52:53,N,17,,0,,,,,,,,
2015-03-26 12:57:53,N,46,,0,,,,,,,,
2015-03-26 13:02:53,N,44,,0,,,,,,,,
2015-03-26 13:07:53,N,31,,0,,,,,,,,
2015-03-26 13:12:53,N,34,,0,,,,,,,,
2015-03-26 13:17:53,N,25,,0,,,,,,,,
2015-03-26 13:22:53,N,30,,0,,,,,,,,
2015-03-26 13:27:53,N,48,,0,,,,,,,,
2015-03-26 13:32:53,N,35,,0,,,,,,,,
2015-03-26 13:37:53,N,52,,0,,,,,,,,
2015-03-26 13:42:53,N,42,,0,,,,,,,,
2015-03-26 13:47:53,N,55,,0,,,,,,,,
2015-03-26 13:52:53,N,46,,0,,,,,,,,
2015-03-26 13:57:53,N,51,,0,,,,,,,,
2015-03-26 14:02:53,N,32,,0,,,,,,,,
2015-03-26 14:07:53,N,32,,0,,,,,,,,
2015-03-26 14:12:53,N,25,,0,,,,,,,,
2015-03-26 14:17:53,N,29,,0,,,,,,,,
2015-03-26 14:22:53,N,31,,0,,,,,,,,
2015-03-26 14:27:53,N,39,,0,,,,,,,,
2015-03-26 14:32:53,N,57,,0,,,,,,,,
2015-03-26 14:37:53,N,38,,0,,,,,,,,
2015-03-26 14:42:53,N,38,,0,,,,,,,,
2015-03-26 14:47:53,N,49,,0,,,,,,,,
2015-03-26 14:52:53,N,25,,0,,,,,,,,
2015-03-26 14:57:53,N,68,,0,,,,,,,,
2015-03-26 15:02:53,N,38,,0,,,,,,,,
2015-03-26 15:07:53,N,40,,0,,,,,,,,
2015-03-26 15:12:53,N,48,,0,,,,,,,,
2015-03-26 15:17:53,N,24,,0,,,,,,,,
2015-03-26 15:22:53,N,31,,0,,,,,,,,
2015-03-26 15:27:53,N,44,,0,,,,,,,,
2015-03-26 15:32:53,N,36,,0,,,,,,,,
2015-03-26 15:37:53,N,34,,0,,,,,,,,
2015-03-26 15:42:53,N,48,,0,,,,,,,,
2015-03-26 15:47:53,N,31,,0,,,,,,,,
2015-03-26 15:52:53,N,75,,0,,,,,,,,
2015-03-26 15:57:53,N,54,,0,,,,,,,,
2015-03-26 16:02:53,N,43,,0,,,,,,,,
2015-03-26 16:07:53,N,56,,0,,,,,,,,
2015-03-26 16:12:53,N,36,,0,,,,,,,,
2015-03-26 16:17:53,N,42,,0,,,,,,,,
2015-03-26 16:22:53,N,31,,0,,,,,,,,
2015-03-26 16:27:53,N,81,,0,,,,,,,,
2015-03-26 16:32:53,N,61,,0,,,,,,,,
2015-03-26 16:37:53,N,78,,0,,,,,,,,
2015-03-26 16:42:53,N,69,,0,,,,,,,,
2015-03-26 16:47:53,N,58,,0,,,,,,,,
2015-03-26 16:52:53,N,61,,0,,,,,,,,
2015-03-26 16:57:53,N,73,,0,,,,,,,,
2015-03-26 17:02:53,N,33,,0,,,,,,,,
2015-03-26 17:07:53,N,77,,0,,,,,,,,
2015-03-26 17:12:53,N,55,,0,,,,,,,,
2015-03-26 17:17:53,N,58,,0,,,,,,,,
2015-03-26 17:22:53,N,53,,0,,,,,,,,
2015-03-26 17:27:53,N,33,,0,,,,,,,,
2015-03-26 17:32:53,N,38,,0,,,,,,,,
2015-03-26 17:37:53,N,32,,0,,,,,,,,
2015-03-26 17:42:53,N,46,,0,,,,,,,,
2015-03-26 17:47:53,N,27,,0,,,,,,,,
2015-03-26 17:52:53,N,30,,0,,,,,,,,
2015-03-26 17:57:53,N,125,,0,,,,,,,,
2015-03-26 18:02:53,PL,858,,0,,,,,,,,
2015-03-26 18:07:53,N,415,,0,,,,,,,,
2015-03-26 18:12:53,N,218,,0,,,,,,,,
2015-03-26 18:17:53,N,135,,0,,,,,,,,
2015-03-26 18:22:53,N,97,,0,,,,,,,,
2015-03-26 18:27:53,N,112,,0,,,,,,,,
2015-03-26 18:32:53,N,86,,0,,,,,,,,
2015-03-26 18:37:53,N,76,,0,,,,,,,,
2015-03-26 18:42:53,N,79,,0,,,,,,,,
2015-03-26 18:47:53,N,104,,0,,,,,,,,
2015-03-26 18:52:53,N,133,,0,,,,,,,,
2015-03-26 18:57:53,N,144,,0,,,,,,,,
2015-03-26 19:02:53,N,106,,0,,,,,,,,
2015-03-26 19:07:53,N,100,,0,,,,,,,,
2015-03-26 19:12:53,N,99,,0,,,,,,,,
2015-03-26 19:17:53,N,94,,0,,,,,,,,
2015-03-26 19:22:53,N,96,,0,,,,,,,,
2015-03-26 19:27:53,N,95,,0,,,,,,,,
2015-03-26 19:32:53,N,92,,0,,,,,,,,
2015-03-26 19:37:53,N,73,,0,,,,,,,,
2015-03-26 19:42:53,N,79,,0,,,,,,,,
2015-03-26 19:47:53,N,84,,0,,,,,,,,
2015-03-26 19:52:53,N,55,,0,,,,,,,,
2015-03-26 19:57:53,N,76,,0,,,,,,,,
2015-03-26 20:02:53,N,56,,0,,,,,,,,
2015-03-26 20:07:53,N,64,,0,,,,,,,,
2015-03-26 20:12:53,N,58,,0,,,,,,,,
2015-03-26 20:17:53,N,68,,0,,,,,,,,
2015-03-26 20:22:53,N,46,,0,,,,,,,,
2015-03-26 20:27:53,N,50,,0,,,,,,,,
2015-03-26 20:32:53,N,50,,0,,,,,,,,
2015-03-26 20:37:53,N,59,,0,,,,,,,,
2015-03-26 20:42:53,N,66,,0,,,,,,,,
2015-03-26 20:47:53,N,73,,0,,,,,,,,
2015-03-26 20:52:53,N,83,,0,,,,,,,,
2015-03-26 20:57:53,N,69,,0,,,,,,,,
2015-03-26 21:02:53,N,82,,0,,,,,,,,
2015-03-26 21:07:53,N,61,,0,,,,,,,,
2015-03-26 21:12:53,N,61,,0,,,,,,,,
2015-03-26 21:17:53,N,84,,0,,,,,,,,
2015-03-26 21:22:53,N,49,,0,,,,,,,,
2015-03-26 21:27:53,N,50,,0,,,,,,,,
2015-03-26 21:32:53,N,46,,0,,,,,,,,
2015-03-26 21:37:53,N,159,,0,,,,,,,,
2015-03-26 21:42:53,N,84,,0,,,,,,,,
2015-03-26 21:47:53,N,65,,0,,,,,,,,
2015-03-26 21:52:53,N,39,,0,,,,,,,,
2015-03-26 21:57:53,N,49,,0,,,,,,,,
2015-03-26 22:02:53,N,100,,0,,,,,,,,
2015-03-26 22:07:53,N,69,,0,,,,,,,,
2015-03-26 22:12:53,N,50,,0,,,,,,,,
2015-03-26 22:17:53,N,41,,0,,,,,,,,
2015-03-26 22:22:53,N,73,,0,,,,,,,,
2015-03-26 22:27:53,N,56,,0,,,,,,,,
2015-03-26 22:32:53,N,60,,0,,,,,,,,
2015-03-26 22:37:53,N,59,,0,,,,,,,,
2015-03-26 22:42:53,N,31,,0,,,,,,,,
2015-03-26 22:47:53,N,41,,0,,,,,,,,
2015-03-26 22:52:53,N,48,,0,,,,,,,,
2015-03-26 22:57:53,N,48,,0,,,,,,,,
2015-03-26 23:02:53,N,47,,0,,,,,,,,
2015-03-26 23:07:53,N,78,,0,,,,,,,,
2015-03-26 23:12:53,N,33,,0,,,,,,,,
2015-03-26 23:17:53,N,36,,0,,,,,,,,
2015-03-26 23:22:53,N,39,,0,,,,,,,,
2015-03-26 23:27:53,N,105,,0,,,,,,,,
2015-03-26 23:32:53,N,91,,0,,,,,,,,
2015-03-26 23:37:53,N,75,,0,,,,,,,,
2015-03-26 23:42:53,N,57,,0,,,,,,,,
2015-03-26 23:47:53,N,47,,0,,,,,,,,
2015-03-26 23:52:53,N,25,,0,,,,,,,,
2015-03-26 23:57:53,N,46,,0,,,,,,,,
2015-03-27 00:02:53,N,43,,0,,,,,,,,
2015-03-27 00:07:53,N,47,,0,,,,,,,,
2015-03-27 00:12:53,N,42,,0,,,,,,,,
2015-03-27 00:17:53,N,49,,0,,,,,,,,
2015-03-27 00:22:53,N,41,,0,,,,,,,,
2015-03-27 00:27:53,N,41,,0,,,,,,,,
2015-03-27 00:32:53,N,43,,0,,,,,,,,
2015-03-27 00:37:53,N,29,,0,,,,,,,,
2015-03-27 00:42:53,N,53,,0,,,,,,,,
2015-03-27 00:47:53,N,48,,0,,,,,,,,
2015-03-27 00:52:53,N,32,,0,,,,,,,,
2015-03-27 00:57:53,N,41,,0,,,,,,,,
2015-03-27 01:02:53,N,32,,0,,,,,,,,
2015-03-27 01:07:53,N,37,,0,,,,,,,,
2015-03-27 01:12:53,N,52,,0,,,,,,,,
2015-03-27 01:17:53,N,56,,0,,,,,,,,
2015-03-27 01:22:53,N,47,,0,,,,,,,,
2015-03-27 01:27:53,N,63,,0,,,,,,,,
2015-03-27 01:32:53,N,48,,0,,,,,,,,
2015-03-27 01:37:53,N,38,,0,,,,,,,,
2015-03-27 01:42:53,N,30,,0,,,,,,,,
2015-03-27 01:47:53,N,25,,0,,,,,,,,
2015-03-27 01:52:53,N,41,,0,,,,,,,,
2015-03-27 01:57:53,N,51,,0,,,,,,,,
2015-03-27 02:02:53,N,47,,0,,,,,,,,
2015-03-27 02:07:53,N,30,,0,,,,,,,,
2015-03-27 02:12:53,N,42,,0,,,,,,,,
2015-03-27 02:17:53,N,45,,0,,,,,,,,
2015-03-27 02:22:53,N,33,,0,,,,,,,,
2015-03-27 02:27:53,N,78,,0,,,,,,,,
2015-03-27 02:32:53,N,55,,0,,,,,,,,
2015-03-27 02:37:53,N,47,,0,,,,,,,,
2015-03-27 02:42:53,N,54,,0,,,,,,,,
2015-03-27 02:47:53,N,44,,0,,,,,,,,
2015-03-27 02:52:53,N,33,,0,,,,,,,,
2015-03-27 02:57:53,N,36,,0,,,,,,,,
2015-03-27 03:02:53,N,42,,0,,,,,,,,
2015-03-27 03:07:53,N,28,,0,,,,,,,,
2015-03-27 03:12:53,N,25,,0,,,,,,,,
2015-03-27 03:17:53,N,26,,0,,,,,,,,
2015-03-27 03:22:53,N,35,,0,,,,,,,,
2015-03-27 03:27:53,N,21,,0,,,,,,,,
2015-03-27 03:32:53,N,16,,0,,,,,,,,
2015-03-27 03:37:53,N,27,,0,,,,,,,,
2015-03-27 03:42:53,PL,315,,0,,,,,,,,
2015-03-27 03:47:53,N,114,,0,,,,,,,,
2015-03-27 03:52:53,N,123,,0,,,,,,,,
2015-03-27 03:57:53,N,75,,0,,,,,,,,
2015-03-27 04:02:53,N,46,,0,,,,,,,,
2015-03-27 04:07:53,N,33,,0,,,,,,,,
2015-03-27 04:12:53,N,42,,0,,,,,,,,
2015-03-27 04:17:53,N,32,,0,,,,,,,,
2015-03-27 04:22:53,N,25,,0,,,,,,,,
2015-03-27 04:27:53,N,38,,0,,,,,,,,
2015-03-27 04:32:53,N,26,,0,,,,,,,,
2015-03-27 04:37:53,N,26,,0,,,,,,,,
2015-03-27 04:42:53,N,52,,0,,,,,,,,
2015-03-27 04:47:53,N,40,,0,,,,,,,,
2015-03-27 04:52:53,N,22,,0,,,,,,,,
2015-03-27 04:57:53,N,42,,0,,,,,,,,
2015-03-27 05:02:53,N,40,,0,,,,,,,,
2015-03-27 05:07:53,N,22,,0,,,,,,,,
2015-03-27 05:12:53,N,32,,0,,,,,,,,
2015-03-27 05:17:53,N,17,,0,,,,,,,,
2015-03-27 05:22:53,N,18,,0,,,,,,,,
2015-03-27 05:27:53,N,39,,0,,,,,,,,
2015-03-27 05:32:53,N,29,,0,,,,,,,,
2015-03-27 05:37:53,N,49,,0,,,,,,,,
2015-03-27 05:42:53,N,32,,0,,,,,,,,
2015-03-27 05:47:53,N,26,,0,,,,,,,,
2015-03-27 05:52:53,N,21,,0,,,,,,,,
2015-03-27 05:57:53,N,27,,0,,,,,,,,
